config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableHash, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSize, data_name, data_size, data_sorted,          op, payload_size, run_id, ycsb_range_len, ycsb_zipf,  time,   cycle,   instr, L1_miss, LLC_miss, br_miss,   task,     scale,   IPC,   CPU,   GHz 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.002, 155.756, 386.372,   0.436,    0.039,   1.824, 30.467, 50000.000, 2.481, 1.003, 5.112 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 0.002, 260.570, 482.399,   4.141,    0.595,   0.228, 51.973, 30000.000, 1.851, 1.026, 5.014 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c,            0,      1,             20,  1.500000, 0.001, 96.247, 124.412,   0.542,    0.133,   0.003, 19.212, 50000.000, 1.293, 1.012, 5.010 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.003, 618.414, 829.595,  13.556,    1.099,   6.970, 121.488, 28750.000, 1.341, 1.015, 5.090 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.006, 590.466, 1434.044,   2.972,    0.781,   2.925, 116.222, 50000.000, 2.429, 1.003, 5.080 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.004, 736.264, 1255.654,   6.988,    0.693,   6.782, 147.707, 28750.000, 1.705, 1.006, 4.985 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.007, 662.171, 1927.066,   3.056,    0.345,   3.476, 133.416, 50000.000, 2.910, 1.001, 4.963 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 0.006, 933.620, 1081.237,  42.190,    0.763,   9.122, 188.946, 30000.000, 1.158, 1.005, 4.941 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c,            0,      1,             20,  1.500000, 0.003, 316.581, 664.755,   5.070,    0.262,   1.760, 64.175, 50000.000, 2.100, 1.005, 4.933 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.006, 952.627, 957.472,  13.217,    0.911,   7.641, 192.744, 28750.000, 1.005, 1.003, 4.942 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.007, 696.745, 1778.803,   3.461,    0.662,   2.974, 140.034, 50000.000, 2.553, 1.000, 4.976 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 0.004, 626.825, 674.684,  38.147,    0.775,   8.879, 125.924, 30000.000, 1.076, 1.012, 4.978 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c,            0,      1,             20,  1.500000, 0.002, 189.871, 358.542,   2.496,    0.224,   1.673, 38.452, 50000.000, 1.888, 1.003, 4.938 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,     30000,           0, ycsb_d_init,            0,      1,             20,  1.500000, 0.005, 847.454, 962.346,  14.768,    0.736,   7.636, 167.526, 28750.000, 1.136, 1.009, 5.059 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.004, 452.759, 794.201,   4.458,    0.511,   3.400, 89.912, 50000.000, 1.754, 1.004, 5.036 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d_init,            0,      1,             20,  1.500000, 0.008, 1411.977, 2231.418,  37.343,    2.360,  13.884, 294.052, 28750.000, 1.580, 1.006, 4.802 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.009, 822.656, 1601.252,  28.077,    1.657,   5.065, 174.268, 50000.000, 1.946, 1.002, 4.721 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d_init,            0,      1,             20,  1.500000, 0.002, 338.793, 580.950,   6.140,    1.010,   0.725, 68.384, 28750.000, 1.715, 1.015, 4.954 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.001, 77.033, 174.612,   0.920,    0.133,   0.249, 15.574, 50000.000, 2.267, 1.007, 4.946 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.002, 436.193, 453.129,   2.047,    0.463,   2.597, 87.794, 28750.000, 1.039, 1.011, 4.968 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.005, 546.299, 1484.612,   0.970,    0.223,   2.475, 110.042, 50000.000, 2.718, 1.003, 4.964 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 0.004, 669.884, 807.250,  37.460,    0.716,   7.643, 135.182, 30000.000, 1.205, 1.008, 4.955 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c,            0,      1,             20,  1.500000, 0.002, 225.122, 404.437,   1.407,    0.200,   1.452, 45.623, 50000.000, 1.797, 1.003, 4.934 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d_init,            0,      1,             20,  1.500000, 0.005, 796.176, 1104.905, 102.004,    0.305,   8.629, 160.180, 28750.000, 1.388, 1.005, 4.970 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.002, 248.019, 437.664,  10.427,    0.220,   3.396, 49.964, 50000.000, 1.765, 1.004, 4.964 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.005, 787.238, 959.939, 106.056,    0.591,   9.150, 158.103, 28750.000, 1.219, 1.005, 4.979 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.005, 460.711, 1317.382,  10.626,    0.213,   3.049, 92.971, 50000.000, 2.859, 1.002, 4.955 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d_init,            0,      1,             20,  1.500000, 0.005, 937.608, 1184.521,  97.059,    0.307,   9.097, 183.294, 28750.000, 1.263, 1.007, 5.115 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.004, 399.470, 733.645,  16.320,    0.138,   3.778, 78.223, 50000.000, 1.837, 1.002, 5.107 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 0.005, 875.756, 1440.525,  15.466,    0.683,   8.753, 171.949, 30000.000, 1.645, 1.008, 5.093 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c,            0,      1,             20,  1.500000, 0.002, 241.393, 491.034,   2.742,    0.178,   1.425, 47.500, 50000.000, 2.034, 1.006, 5.082 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.006, 1067.519, 1099.366, 111.961,    1.092,   8.661, 222.056, 28750.000, 1.030, 1.005, 4.807 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.007, 681.479, 1345.898,  12.330,    1.368,   3.160, 143.674, 50000.000, 1.975, 1.002, 4.743 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.006, 1051.088, 1282.879,  93.624,    0.379,   8.843, 219.434, 28750.000, 1.221, 1.004, 4.790 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.007, 665.584, 1613.777,  12.991,    0.447,   2.992, 139.011, 50000.000, 2.425, 1.002, 4.788 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 0.004, 687.005, 816.429,  39.705,    1.561,   7.749, 144.429, 30000.000, 1.188, 1.008, 4.757 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c,            0,      1,             20,  1.500000, 0.002, 234.076, 413.433,   2.135,    0.448,   1.464, 49.399, 50000.000, 1.766, 1.004, 4.738 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d_init,            0,      1,             20,  1.500000, 0.005, 918.113, 965.591, 108.024,    0.763,   9.170, 185.004, 28750.000, 1.052, 1.006, 4.963 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.003, 258.244, 389.659,  12.146,    0.266,   3.515, 52.083, 50000.000, 1.509, 1.003, 4.958 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.002, 280.878, 575.823,   5.873,    0.842,   0.695, 56.795, 28750.000, 2.050, 1.014, 4.945 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.007, 651.980, 1582.755,   4.388,    0.837,   2.697, 131.997, 50000.000, 2.428, 1.002, 4.939 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.005, 920.788, 1178.936,  95.707,    0.203,   9.084, 185.315, 28750.000, 1.280, 1.005, 4.969 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.006, 599.718, 1669.286,  12.548,    0.182,   3.030, 121.112, 50000.000, 2.783, 1.002, 4.952 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d_init,            0,      1,             20,  1.500000, 0.006, 1076.500, 1288.776,  95.219,    0.523,   8.867, 218.140, 28750.000, 1.197, 1.004, 4.935 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.004, 414.413, 729.443,  16.943,    0.256,   3.761, 83.633, 50000.000, 1.760, 1.003, 4.955 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.005, 930.249, 1091.404, 105.278,    0.526,   8.599, 185.897, 28750.000, 1.173, 1.006, 5.004 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.006, 553.344, 1335.355,  10.656,    0.409,   3.130, 110.829, 50000.000, 2.413, 1.002, 4.993 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 0.005, 860.207, 967.280,  44.471,    0.594,   9.276, 172.314, 30000.000, 1.124, 1.003, 4.992 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c,            0,      1,             20,  1.500000, 0.003, 322.599, 713.254,   5.496,    0.262,   1.725, 65.854, 50000.000, 2.211, 1.003, 4.899 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d_init,            0,      1,             20,  1.500000, 0.001, 176.446, 392.790,   1.755,    0.123,   1.581, 36.010, 28750.000, 2.226, 1.021, 4.900 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.001, 88.976, 242.786,   0.377,    0.045,   0.451, 18.288, 50000.000, 2.729, 1.008, 4.865 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d_init,            0,      1,             20,  1.500000, 0.006, 1014.737, 1097.297, 110.627,    0.358,   8.590, 208.008, 28750.000, 1.081, 1.005, 4.878 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.003, 290.794, 425.910,  10.846,    0.128,   3.310, 60.714, 50000.000, 1.465, 1.003, 4.790 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 0.000, 70.639, 187.946,   0.552,    0.052,   0.128, 14.621, 30000.000, 2.661, 1.096, 4.831 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_c,            0,      1,             20,  1.500000, 0.001, 55.537, 138.411,   0.189,    0.043,   0.002, 11.508, 50000.000, 2.492, 1.019, 4.826 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           2048,       int,     30000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 0.001, 224.626, 481.995,   4.236,    0.373,   0.226, 46.212, 30000.000, 2.146, 1.018, 4.861 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           2048,       int,     30000,           0, ycsb_c,            0,      1,             20,  1.500000, 0.001, 53.874, 124.412,   0.517,    0.078,   0.003, 11.217, 50000.000, 2.309, 1.011, 4.803 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.007, 1256.643, 2226.665,  34.034,    0.634,  14.119, 260.708, 28750.000, 1.772, 1.005, 4.820 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.031, 2935.730, 9593.844,  28.854,    1.054,   4.482, 612.268, 50000.000, 3.268, 1.001, 4.795 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           2048,       int,     30000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 0.005, 816.558, 1058.508,  23.535,    0.987,   8.294, 173.621, 30000.000, 1.296, 1.005, 4.703 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           2048,       int,     30000,           0, ycsb_c,            0,      1,             20,  1.500000, 0.004, 331.057, 725.653,   4.231,    0.387,   1.728, 70.876, 50000.000, 2.192, 1.003, 4.671 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           2048,       int,     30000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 0.004, 593.884, 645.633,  19.299,    1.474,   8.748, 121.192, 30000.000, 1.087, 1.007, 4.900 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           2048,       int,     30000,           0, ycsb_c,            0,      1,             20,  1.500000, 0.002, 231.890, 424.097,   2.854,    0.455,   1.767, 47.173, 50000.000, 1.829, 1.005, 4.916 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_d_init,            0,      1,             20,  1.500000, 0.001, 254.668, 580.578,   5.417,    1.003,   0.746, 50.194, 28750.000, 2.280, 1.016, 5.074 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.001, 60.859, 174.858,   0.823,    0.149,   0.246, 12.133, 50000.000, 2.873, 1.011, 5.016 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           2048,       int,     30000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 0.005, 863.603, 778.391,  14.908,    1.216,   6.768, 172.522, 30000.000, 0.901, 1.010, 5.006 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           2048,       int,     30000,           0, ycsb_c,            0,      1,             20,  1.500000, 0.003, 278.578, 459.974,   1.508,    0.226,   1.640, 56.541, 50000.000, 1.651, 1.005, 4.927 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.002, 329.591, 575.298,   6.015,    0.934,   0.692, 64.832, 28750.000, 1.745, 1.011, 5.084 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.008, 739.506, 1582.267,   3.744,    0.631,   2.729, 151.459, 50000.000, 2.140, 1.001, 4.883 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.003, 586.386, 667.415,  36.743,    0.582,   8.967, 119.015, 28750.000, 1.138, 1.010, 4.927 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.005, 455.261, 1310.692,   4.667,    0.335,   3.013, 92.864, 50000.000, 2.879, 1.002, 4.902 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.001, 177.365, 393.594,   1.821,    0.125,   1.572, 36.440, 28750.000, 2.219, 1.023, 4.867 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          32768,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.004, 403.090, 1307.166,   0.330,    0.056,   2.081, 82.990, 50000.000, 3.243, 1.001, 4.857 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_d_init,            0,      1,             20,  1.500000, 0.005, 894.582, 1071.359,  43.481,    0.611,   9.008, 180.012, 28750.000, 1.198, 1.006, 4.970 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.004, 416.583, 712.307,   9.889,    0.447,   3.728, 84.139, 50000.000, 1.710, 1.003, 4.951 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           2048,       int,     30000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 0.004, 571.410, 801.985,  16.986,    0.660,   6.830, 120.910, 30000.000, 1.404, 1.008, 4.726 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           2048,       int,     30000,           0, ycsb_c,            0,      1,             20,  1.500000, 0.002, 211.561, 471.151,   1.087,    0.127,   1.656, 44.752, 50000.000, 2.227, 1.003, 4.727 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           2048,       int,     30000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 0.005, 806.953, 1257.384,   9.769,    0.637,   6.499, 165.766, 30000.000, 1.558, 1.008, 4.868 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           2048,       int,     30000,           0, ycsb_c,            0,      1,             20,  1.500000, 0.003, 250.992, 481.441,   1.831,    0.135,   1.575, 51.468, 50000.000, 1.918, 1.003, 4.877 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.006, 987.668, 1065.745,  39.773,    0.780,   9.037, 199.544, 28750.000, 1.079, 1.007, 4.950 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.007, 647.974, 1599.246,   6.397,    0.589,   2.974, 130.878, 50000.000, 2.468, 1.002, 4.951 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           2048,       int,     30000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 0.007, 1105.240, 937.414,  21.203,    2.487,   8.141, 229.443, 30000.000, 0.848, 1.006, 4.817 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           2048,       int,     30000,           0, ycsb_c,            0,      1,             20,  1.500000, 0.004, 395.844, 746.179,   4.266,    0.778,   1.729, 82.926, 50000.000, 1.885, 1.002, 4.773 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_d_init,            0,      1,             20,  1.500000, 0.004, 634.915, 672.633,  37.141,    0.716,   9.020, 128.287, 28750.000, 1.059, 1.012, 4.949 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.003, 295.378, 376.351,   5.574,    0.405,   3.552, 59.906, 50000.000, 1.274, 1.006, 4.931 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_d_init,            0,      1,             20,  1.500000, 0.004, 684.867, 817.263,  34.409,    0.607,   7.792, 137.588, 28750.000, 1.193, 1.008, 4.978 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.002, 242.722, 427.955,   4.246,    0.465,   2.806, 49.029, 50000.000, 1.763, 1.005, 4.951 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_d_init,            0,      1,             20,  1.500000, 0.006, 966.618, 1445.810,  14.493,    0.920,   8.759, 202.795, 28750.000, 1.496, 1.005, 4.766 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.004, 347.941, 716.230,   7.268,    0.359,   3.177, 74.550, 50000.000, 2.058, 1.002, 4.667 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.004, 720.032, 802.549,  39.052,    1.573,   7.747, 149.083, 28750.000, 1.115, 1.007, 4.830 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_e,            0,      1,             20,  1.500000, 0.007, 646.403, 1329.154,   5.460,    1.941,   3.004, 136.133, 50000.000, 2.056, 1.002, 4.748 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_d_init,            0,      1,             20,  1.500000, 0.004, 655.226, 807.522,  34.452,    0.591,   7.784, 137.769, 28750.000, 1.232, 1.008, 4.756 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_d,            0,      1,             20,  1.500000, 0.003, 250.119, 419.832,   4.046,    0.206,   2.721, 52.798, 50000.000, 1.679, 1.003, 4.737 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           8192,       int,     30000,           0, ycsb_e_init,            0,      1,             20,  1.500000, 0.001, 105.537, 291.311,   0.649,    0.069,   0.730, 21.444, 28750.000, 2.760, 1.058, 4.921 
